"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 30, 2008","1,124.47","1,124.60","1,144.24","1,121.32","357.65M","0.62%"
"Dec 29, 2008","1,117.59","1,109.40","1,118.35","1,084.26","312.06M","-0.02%"
"Dec 26, 2008","1,117.86","1,128.54","1,134.57","1,108.86","344.84M","-0.94%"
"Dec 24, 2008","1,128.51","1,140.08","1,143.68","1,113.17","406.31M","-1.38%"
"Dec 23, 2008","1,144.31","1,168.15","1,175.32","1,140.13","434.76M","-2.99%"
"Dec 22, 2008","1,179.61","1,189.85","1,201.14","1,167.63","450.37M","-0.12%"
"Dec 19, 2008","1,180.97","1,174.24","1,194.52","1,171.38","684.72M","0.43%"
"Dec 18, 2008","1,175.91","1,183.38","1,189.83","1,164.60","557.48M","0.53%"
"Dec 17, 2008","1,169.75","1,190.09","1,196.37","1,146.04","647.38M","0.71%"
"Dec 16, 2008","1,161.56","1,148.68","1,165.29","1,137.05","626.36M","0.29%"
"Dec 15, 2008","1,158.19","1,138.42","1,164.72","1,138.42","484.80M","4.93%"
"Dec 12, 2008","1,103.82","1,128.66","1,152.99","1,089.94","621.68M","-4.38%"
"Dec 11, 2008","1,154.43","1,145.06","1,166.27","1,135.50","576.04M","0.75%"
"Dec 10, 2008","1,145.87","1,112.44","1,155.08","1,105.71","558.85M","3.62%"
"Dec 09, 2008","1,105.84","1,116.09","1,120.66","1,092.49","485.05M","0.07%"
"Dec 08, 2008","1,105.05","1,041.41","1,111.27","1,037.64","540.32M","7.48%"
"Dec 05, 2008","1,028.13","1,017.48","1,032.68","1,008.30","398.55M","2.14%"
"Dec 04, 2008","1,006.54","1,042.16","1,042.16","997.00","397.37M","-1.58%"
"Dec 03, 2008","1,022.67","1,038.41","1,038.41","1,013.56","478.66M","-0.05%"
"Dec 02, 2008","1,023.20","1,007.71","1,038.41","1,007.26","421.08M","-3.35%"
"Dec 01, 2008","1,058.62","1,074.00","1,083.01","1,058.62","627.31M","-1.62%"
"Nov 28, 2008","1,076.07","1,066.84","1,084.03","1,061.52","555.24M","1.18%"
"Nov 27, 2008","1,063.48","1,058.63","1,070.67","1,046.46","563.61M","3.27%"
"Nov 26, 2008","1,029.78","993.07","1,030.70","993.07","515.46M","4.72%"
"Nov 25, 2008","983.32","1,016.09","1,029.46","966.28","486.13M","1.36%"
"Nov 24, 2008","970.14","996.23","1,014.49","969.49","464.18M","-3.35%"
"Nov 21, 2008","1,003.73","929.74","1,013.12","914.02","602.08M","5.80%"
"Nov 20, 2008","948.69","967.46","984.51","947.44","423.97M","-6.70%"
"Nov 19, 2008","1,016.82","1,038.74","1,038.74","994.57","404.55M","-1.87%"
"Nov 18, 2008","1,036.16","1,053.29","1,075.68","1,036.10","377.40M","-3.91%"
"Nov 17, 2008","1,078.32","1,074.33","1,104.66","1,050.40","413.38M","-0.91%"
"Nov 14, 2008","1,088.26","1,126.94","1,129.40","1,078.44","440.47M","-0.02%"
"Nov 13, 2008","1,088.44","1,074.75","1,088.46","1,040.34","566.73M","-3.15%"
"Nov 12, 2008","1,123.86","1,103.88","1,143.18","1,096.63","605.65M","-0.43%"
"Nov 11, 2008","1,128.73","1,133.34","1,160.30","1,114.50","600.71M","-2.06%"
"Nov 10, 2008","1,152.46","1,152.26","1,165.57","1,124.13","717.43M","1.58%"
"Nov 07, 2008","1,134.49","1,054.35","1,134.50","1,038.72","846.30M","3.87%"
"Nov 06, 2008","1,092.22","1,133.78","1,140.85","1,081.79","657.59M","-7.56%"
"Nov 05, 2008","1,181.50","1,184.92","1,217.82","1,159.67","790.14M","2.44%"
"Nov 04, 2008","1,153.35","1,135.53","1,154.45","1,114.41","603.55M","2.15%"
"Nov 03, 2008","1,129.08","1,117.13","1,158.87","1,109.32","568.24M","1.44%"
"Oct 31, 2008","1,113.06","1,083.14","1,158.66","1,061.46","864.74M","2.61%"
"Oct 30, 2008","1,084.72","1,036.83","1,094.89","992.89","621.58M","11.95%"
"Oct 29, 2008","968.97","1,047.48","1,078.33","920.35","763.36M","-3.02%"
"Oct 28, 2008","999.16","916.85","1,012.73","901.49","649.40M","5.57%"
"Oct 27, 2008","946.45","937.18","966.41","892.16","540.67M","0.82%"
"Oct 24, 2008","938.75","1,051.58","1,051.92","925.57","443.07M","-10.57%"
"Oct 23, 2008","1,049.71","1,089.57","1,089.57","1,028.50","401.45M","-7.48%"
"Oct 22, 2008","1,134.59","1,190.50","1,195.28","1,095.56","374.84M","-5.14%"
"Oct 21, 2008","1,196.10","1,223.75","1,232.73","1,181.88","389.18M","-0.95%"
"Oct 20, 2008","1,207.63","1,195.90","1,211.09","1,149.39","373.00M","2.28%"
"Oct 17, 2008","1,180.67","1,245.15","1,245.15","1,166.88","420.14M","-2.73%"
"Oct 16, 2008","1,213.78","1,258.38","1,265.85","1,205.14","409.05M","-9.44%"
"Oct 15, 2008","1,340.28","1,338.46","1,353.44","1,327.42","347.66M","-2.00%"
"Oct 14, 2008","1,367.69","1,342.31","1,367.70","1,339.86","460.83M","6.14%"
"Oct 13, 2008","1,288.53","1,272.95","1,294.19","1,252.44","384.67M","3.79%"
"Oct 10, 2008","1,241.47","1,248.53","1,248.53","1,178.51","461.23M","-4.13%"
"Oct 09, 2008","1,294.89","1,289.67","1,324.36","1,274.46","451.72M","0.64%"
"Oct 08, 2008","1,286.69","1,323.96","1,334.34","1,281.47","431.28M","-5.81%"
"Oct 07, 2008","1,366.10","1,340.92","1,371.24","1,321.81","349.22M","0.54%"
"Oct 06, 2008","1,358.75","1,389.68","1,389.68","1,351.72","312.33M","-4.29%"
"Oct 02, 2008","1,419.65","1,450.16","1,458.68","1,410.35","317.91M","-1.39%"
"Oct 01, 2008","1,439.67","1,453.40","1,453.40","1,429.57","314.15M","-0.58%"
"Sep 30, 2008","1,448.06","1,383.97","1,448.06","1,376.72","412.76M","-0.57%"
"Sep 29, 2008","1,456.36","1,491.11","1,496.30","1,449.33","365.86M","-1.35%"
"Sep 26, 2008","1,476.33","1,492.42","1,498.74","1,469.83","405.90M","-1.68%"
"Sep 25, 2008","1,501.63","1,487.73","1,503.83","1,469.23","419.06M","0.38%"
"Sep 24, 2008","1,495.98","1,479.04","1,501.09","1,472.31","498.51M","0.99%"
"Sep 23, 2008","1,481.37","1,447.90","1,484.01","1,445.50","470.33M","1.44%"
"Sep 22, 2008","1,460.34","1,472.08","1,488.94","1,457.10","354.29M","0.31%"
"Sep 19, 2008","1,455.78","1,441.31","1,464.59","1,435.72","468.63M","4.55%"
"Sep 18, 2008","1,392.42","1,385.47","1,400.35","1,366.88","413.29M","-2.30%"
"Sep 17, 2008","1,425.26","1,420.49","1,441.24","1,412.60","398.24M","2.70%"
"Sep 16, 2008","1,387.75","1,381.24","1,401.79","1,372.55","392.62M","-6.10%"
"Sep 12, 2008","1,477.92","1,468.41","1,480.77","1,463.58","311.71M","2.40%"
"Sep 11, 2008","1,443.24","1,459.69","1,467.90","1,439.38","362.98M","-1.48%"
"Sep 10, 2008","1,464.98","1,432.90","1,466.26","1,430.05","421.17M","0.72%"
"Sep 09, 2008","1,454.50","1,469.54","1,469.54","1,446.53","443.67M","-1.50%"
"Sep 08, 2008","1,476.65","1,437.59","1,481.41","1,437.59","399.10M","5.15%"
"Sep 05, 2008","1,404.38","1,394.39","1,415.24","1,393.33","298.45M","-1.55%"
"Sep 04, 2008","1,426.43","1,421.16","1,436.62","1,409.33","372.82M","-0.03%"
"Sep 03, 2008","1,426.89","1,403.89","1,430.94","1,396.13","366.98M","1.40%"
"Sep 02, 2008","1,407.14","1,418.26","1,430.43","1,392.55","373.32M","-0.52%"
"Sep 01, 2008","1,414.43","1,453.14","1,456.69","1,413.43","316.55M","-4.06%"
"Aug 29, 2008","1,474.24","1,488.25","1,496.14","1,470.87","242.04M","0.01%"
"Aug 28, 2008","1,474.15","1,503.26","1,503.74","1,473.00","216.07M","-1.32%"
"Aug 27, 2008","1,493.92","1,487.78","1,498.38","1,466.46","241.51M","0.25%"
"Aug 26, 2008","1,490.25","1,477.04","1,502.33","1,474.64","213.03M","-0.79%"
"Aug 25, 2008","1,502.11","1,505.13","1,510.98","1,496.63","198.22M","0.35%"
"Aug 22, 2008","1,496.91","1,508.67","1,508.67","1,477.55","226.15M","-1.04%"
"Aug 21, 2008","1,512.59","1,539.55","1,540.45","1,511.69","259.49M","-1.83%"
"Aug 20, 2008","1,540.71","1,531.87","1,549.53","1,524.87","243.64M","-0.05%"
"Aug 19, 2008","1,541.41","1,554.21","1,554.92","1,528.31","261.07M","-1.68%"
"Aug 18, 2008","1,567.71","1,579.13","1,582.76","1,561.57","260.72M","-0.28%"
"Aug 14, 2008","1,572.19","1,553.65","1,578.30","1,553.65","247.59M","0.61%"
"Aug 13, 2008","1,562.72","1,572.87","1,581.46","1,553.94","231.57M","-0.91%"
"Aug 12, 2008","1,577.12","1,581.10","1,590.12","1,570.88","251.62M","-0.25%"
"Aug 11, 2008","1,581.09","1,592.30","1,597.31","1,581.09","254.52M","0.79%"
"Aug 08, 2008","1,568.72","1,547.70","1,573.18","1,544.10","221.27M","0.30%"
"Aug 07, 2008","1,564.00","1,577.36","1,582.51","1,553.21","218.96M","-0.93%"
"Aug 06, 2008","1,578.71","1,567.30","1,580.25","1,560.88","276.60M","2.81%"
"Aug 05, 2008","1,535.54","1,540.32","1,556.96","1,533.43","244.74M","-0.49%"
"Aug 04, 2008","1,543.05","1,567.01","1,571.23","1,531.52","246.44M","-1.95%"
"Aug 01, 2008","1,573.77","1,578.55","1,587.49","1,562.29","231.15M","-1.31%"
"Jul 31, 2008","1,594.67","1,583.99","1,600.15","1,577.81","232.96M","1.08%"
"Jul 30, 2008","1,577.70","1,594.04","1,595.84","1,572.17","265.65M","0.67%"
"Jul 29, 2008","1,567.20","1,572.16","1,573.62","1,542.89","261.54M","-1.95%"
"Jul 28, 2008","1,598.29","1,609.57","1,611.15","1,588.56","252.25M","0.02%"
"Jul 25, 2008","1,597.93","1,595.28","1,610.45","1,589.48","266.59M","-1.73%"
"Jul 24, 2008","1,626.14","1,603.52","1,627.87","1,603.24","347.62M","2.16%"
"Jul 23, 2008","1,591.76","1,586.27","1,598.89","1,577.94","351.50M","1.96%"
"Jul 22, 2008","1,561.23","1,551.09","1,563.75","1,549.00","252.15M","-0.11%"
"Jul 21, 2008","1,562.92","1,530.68","1,569.45","1,530.05","295.88M","3.51%"
"Jul 18, 2008","1,509.99","1,542.73","1,542.91","1,504.00","304.09M","-1.02%"
"Jul 17, 2008","1,525.56","1,541.38","1,546.84","1,524.85","319.67M","1.20%"
"Jul 16, 2008","1,507.40","1,518.57","1,529.87","1,488.75","296.84M","-0.13%"
"Jul 15, 2008","1,509.33","1,550.95","1,550.95","1,506.41","297.78M","-3.16%"
"Jul 14, 2008","1,558.62","1,562.88","1,581.70","1,554.01","257.10M","-0.57%"
"Jul 11, 2008","1,567.51","1,543.01","1,573.06","1,526.67","326.52M","1.96%"
"Jul 10, 2008","1,537.43","1,498.78","1,542.34","1,495.44","354.13M","1.19%"
"Jul 09, 2008","1,519.38","1,557.07","1,563.07","1,519.05","328.71M","-0.92%"
"Jul 08, 2008","1,533.47","1,577.04","1,577.04","1,509.20","331.93M","-2.93%"
"Jul 07, 2008","1,579.72","1,568.25","1,583.49","1,560.00","250.00M","0.11%"
"Jul 04, 2008","1,577.94","1,604.47","1,610.65","1,574.60","246.91M","-1.78%"
"Jul 03, 2008","1,606.54","1,591.21","1,616.65","1,580.83","351.92M","-1.05%"
"Jul 02, 2008","1,623.60","1,665.52","1,667.97","1,607.88","335.91M","-2.57%"
"Jul 01, 2008","1,666.46","1,675.70","1,681.45","1,652.03","277.96M","-0.51%"
"Jun 30, 2008","1,674.92","1,682.86","1,689.61","1,671.11","261.84M","-0.57%"
"Jun 27, 2008","1,684.45","1,673.27","1,685.88","1,669.69","285.24M","-1.93%"
"Jun 26, 2008","1,717.66","1,717.57","1,734.86","1,714.38","328.69M","-0.01%"
"Jun 25, 2008","1,717.79","1,710.45","1,717.81","1,695.01","345.22M","0.41%"
"Jun 24, 2008","1,710.84","1,706.92","1,717.23","1,699.81","364.03M","-0.28%"
"Jun 23, 2008","1,715.59","1,705.61","1,720.74","1,694.79","303.12M","-0.89%"
"Jun 20, 2008","1,731.00","1,752.95","1,755.60","1,723.41","330.87M","-0.56%"
"Jun 19, 2008","1,740.72","1,756.36","1,757.26","1,731.51","401.46M","-1.88%"
"Jun 18, 2008","1,774.13","1,745.50","1,775.11","1,742.68","342.97M","1.34%"
"Jun 17, 2008","1,750.71","1,766.34","1,767.50","1,738.71","334.90M","-0.57%"
"Jun 16, 2008","1,760.82","1,763.86","1,768.63","1,755.55","375.38M","0.77%"
"Jun 13, 2008","1,747.35","1,753.67","1,760.72","1,730.25","401.94M","0.46%"
"Jun 12, 2008","1,739.36","1,755.90","1,761.29","1,739.36","379.67M","-2.37%"
"Jun 11, 2008","1,781.67","1,781.14","1,786.98","1,760.66","282.73M","0.41%"
"Jun 10, 2008","1,774.38","1,813.36","1,814.06","1,765.35","322.73M","-1.91%"
"Jun 09, 2008","1,808.96","1,787.90","1,810.21","1,785.16","249.22M","-1.27%"
"Jun 05, 2008","1,832.31","1,830.14","1,832.82","1,816.35","274.93M","-0.08%"
"Jun 04, 2008","1,833.81","1,821.30","1,836.13","1,813.12","235.82M","0.79%"
"Jun 03, 2008","1,819.39","1,832.31","1,836.71","1,814.50","258.84M","-1.52%"
"Jun 02, 2008","1,847.53","1,848.30","1,853.50","1,831.66","234.36M","-0.24%"
"May 30, 2008","1,852.02","1,846.98","1,852.36","1,833.42","287.53M","0.59%"
"May 29, 2008","1,841.22","1,819.33","1,842.56","1,819.33","298.81M","1.97%"
"May 28, 2008","1,805.64","1,835.38","1,835.71","1,802.01","299.46M","-1.07%"
"May 27, 2008","1,825.23","1,806.20","1,825.48","1,806.20","260.22M","1.37%"
"May 26, 2008","1,800.58","1,813.63","1,820.74","1,791.40","281.72M","-1.50%"
"May 23, 2008","1,827.94","1,836.42","1,840.78","1,826.16","299.02M","-0.41%"
"May 22, 2008","1,835.42","1,826.06","1,836.63","1,810.68","357.20M","-0.65%"
"May 21, 2008","1,847.51","1,848.97","1,861.58","1,844.95","315.88M","-1.37%"
"May 20, 2008","1,873.15","1,886.52","1,889.85","1,857.05","336.23M","-0.65%"
"May 19, 2008","1,885.37","1,893.54","1,901.13","1,875.05","355.88M","-0.19%"
"May 16, 2008","1,888.88","1,893.99","1,899.57","1,882.69","301.52M","0.17%"
"May 15, 2008","1,885.71","1,852.74","1,886.95","1,852.67","414.69M","2.28%"
"May 14, 2008","1,843.75","1,841.44","1,848.02","1,828.07","297.58M","0.05%"
"May 13, 2008","1,842.80","1,829.37","1,842.80","1,813.98","265.17M","1.05%"
"May 09, 2008","1,823.70","1,854.73","1,854.73","1,818.27","279.93M","-1.31%"
"May 08, 2008","1,848.00","1,831.17","1,854.55","1,830.46","319.04M","-0.32%"
"May 07, 2008","1,854.01","1,863.77","1,868.09","1,839.76","383.77M","-0.27%"
"May 06, 2008","1,859.06","1,849.81","1,859.27","1,843.36","303.44M","0.58%"
"May 02, 2008","1,848.27","1,851.64","1,851.64","1,843.14","267.05M","1.25%"
"Apr 30, 2008","1,825.47","1,808.74","1,825.58","1,803.49","244.68M","0.77%"
"Apr 29, 2008","1,811.51","1,829.01","1,831.23","1,803.08","271.82M","-0.64%"
"Apr 28, 2008","1,823.17","1,829.45","1,831.84","1,814.20","371.15M","-0.08%"
"Apr 25, 2008","1,824.68","1,809.00","1,825.83","1,809.00","327.35M","1.41%"
"Apr 24, 2008","1,799.34","1,808.88","1,812.62","1,794.64","496.63M","-0.08%"
"Apr 23, 2008","1,800.79","1,784.23","1,809.02","1,784.23","339.78M","0.74%"
"Apr 22, 2008","1,787.49","1,799.72","1,803.35","1,785.47","346.34M","-0.72%"
"Apr 21, 2008","1,800.48","1,793.19","1,802.81","1,791.40","298.81M","1.61%"
"Apr 18, 2008","1,771.90","1,772.89","1,778.81","1,762.94","237.50M","0.18%"
"Apr 17, 2008","1,768.67","1,782.51","1,783.85","1,765.59","264.97M","0.57%"
"Apr 16, 2008","1,758.56","1,757.83","1,765.81","1,753.79","286.26M","0.94%"
"Apr 15, 2008","1,742.17","1,749.29","1,754.30","1,734.13","238.40M","-0.26%"
"Apr 14, 2008","1,746.71","1,746.88","1,755.28","1,739.03","223.39M","-1.85%"
"Apr 11, 2008","1,779.71","1,768.13","1,779.92","1,759.29","272.28M","0.85%"
"Apr 10, 2008","1,764.64","1,745.60","1,764.64","1,735.78","214.86M","0.57%"
"Apr 08, 2008","1,754.71","1,770.98","1,770.98","1,749.64","267.18M","-1.06%"
"Apr 07, 2008","1,773.56","1,769.74","1,786.57","1,763.38","275.21M","0.40%"
"Apr 04, 2008","1,766.49","1,762.94","1,768.06","1,756.74","256.53M","0.16%"
"Apr 03, 2008","1,763.63","1,745.72","1,765.53","1,742.43","253.46M","1.23%"
"Apr 02, 2008","1,742.19","1,738.64","1,743.54","1,734.42","326.39M","2.35%"
"Apr 01, 2008","1,702.25","1,701.64","1,717.83","1,694.53","320.30M","-0.10%"
"Mar 31, 2008","1,703.99","1,705.17","1,709.31","1,685.19","291.62M","0.13%"
"Mar 28, 2008","1,701.83","1,671.06","1,704.28","1,670.89","350.40M","1.53%"
"Mar 27, 2008","1,676.24","1,671.98","1,677.31","1,660.45","257.78M","-0.20%"
"Mar 26, 2008","1,679.67","1,676.81","1,681.91","1,670.31","280.35M","0.28%"
"Mar 25, 2008","1,674.93","1,676.74","1,680.77","1,667.93","319.84M","1.19%"
"Mar 24, 2008","1,655.30","1,653.82","1,663.57","1,645.89","257.97M","0.58%"
"Mar 21, 2008","1,645.69","1,644.05","1,645.78","1,634.51","283.79M","1.37%"
"Mar 20, 2008","1,623.39","1,602.29","1,624.48","1,592.94","243.27M","0.07%"
"Mar 19, 2008","1,622.23","1,626.28","1,632.68","1,614.96","280.21M","2.11%"
"Mar 18, 2008","1,588.75","1,585.32","1,590.28","1,566.96","242.94M","0.91%"
"Mar 17, 2008","1,574.44","1,588.53","1,588.53","1,537.53","298.58M","-1.61%"
"Mar 14, 2008","1,600.26","1,637.78","1,638.66","1,578.45","297.47M","-0.95%"
"Mar 13, 2008","1,615.62","1,657.21","1,657.21","1,609.17","309.35M","-2.60%"
"Mar 12, 2008","1,658.83","1,685.44","1,687.63","1,658.17","325.01M","1.06%"
"Mar 11, 2008","1,641.48","1,605.31","1,643.66","1,602.35","279.55M","1.00%"
"Mar 10, 2008","1,625.17","1,634.42","1,650.56","1,621.40","317.33M","-2.33%"
"Mar 07, 2008","1,663.97","1,682.17","1,682.17","1,650.74","303.18M","-1.97%"
"Mar 06, 2008","1,697.44","1,681.39","1,705.97","1,680.11","359.53M","1.21%"
"Mar 05, 2008","1,677.10","1,680.63","1,687.20","1,667.87","263.47M","0.05%"
"Mar 04, 2008","1,676.18","1,677.10","1,686.59","1,665.10","278.44M","0.27%"
"Mar 03, 2008","1,671.73","1,676.30","1,676.30","1,657.79","236.97M","-2.33%"
"Feb 29, 2008","1,711.62","1,717.69","1,721.85","1,708.21","315.74M","-1.41%"
"Feb 28, 2008","1,736.17","1,726.08","1,739.60","1,713.25","257.26M","0.89%"
"Feb 27, 2008","1,720.89","1,725.96","1,732.80","1,715.81","305.93M","0.69%"
"Feb 26, 2008","1,709.13","1,724.55","1,726.47","1,704.50","283.52M","0.00%"
"Feb 25, 2008","1,709.13","1,701.75","1,715.00","1,701.64","299.06M","1.34%"
"Feb 22, 2008","1,686.45","1,687.63","1,687.63","1,670.69","281.28M","-1.05%"
"Feb 21, 2008","1,704.36","1,708.01","1,713.64","1,694.58","241.75M","0.97%"
"Feb 20, 2008","1,687.91","1,704.66","1,718.15","1,683.70","321.44M","-1.90%"
"Feb 19, 2008","1,720.52","1,717.10","1,722.71","1,708.93","362.68M","1.43%"
"Feb 18, 2008","1,696.24","1,701.75","1,714.20","1,681.02","373.77M","0.09%"
"Feb 15, 2008","1,694.77","1,672.39","1,696.37","1,668.41","485.30M","-0.16%"
"Feb 14, 2008","1,697.45","1,660.45","1,697.45","1,660.45","503.61M","4.02%"
"Feb 13, 2008","1,631.78","1,663.29","1,663.95","1,629.57","318.18M","-0.70%"
"Feb 12, 2008","1,643.29","1,653.60","1,654.62","1,641.05","290.87M","0.16%"
"Feb 11, 2008","1,640.67","1,648.51","1,651.72","1,633.46","234.18M","-3.29%"
"Feb 05, 2008","1,696.57","1,686.20","1,697.99","1,680.39","253.75M","0.38%"
"Feb 04, 2008","1,690.13","1,655.78","1,696.56","1,655.78","332.88M","3.40%"
"Feb 01, 2008","1,634.53","1,645.05","1,648.97","1,619.65","307.77M","0.61%"
"Jan 31, 2008","1,624.68","1,582.19","1,630.12","1,570.87","333.84M","2.24%"
"Jan 30, 2008","1,589.06","1,653.00","1,653.20","1,578.29","379.66M","-2.98%"
"Jan 29, 2008","1,637.91","1,657.90","1,662.90","1,622.52","274.49M","0.66%"
"Jan 28, 2008","1,627.19","1,668.07","1,674.47","1,620.90","258.52M","-3.85%"
"Jan 25, 2008","1,692.41","1,682.93","1,692.66","1,674.21","271.90M","1.77%"
"Jan 24, 2008","1,663.00","1,663.36","1,675.69","1,649.00","269.45M","2.12%"
"Jan 23, 2008","1,628.42","1,652.62","1,659.28","1,604.54","271.75M","1.21%"
"Jan 22, 2008","1,609.02","1,628.92","1,636.06","1,578.37","316.57M","-4.43%"
"Jan 21, 2008","1,683.56","1,723.95","1,724.39","1,673.42","285.72M","-2.95%"
"Jan 18, 2008","1,734.72","1,689.28","1,737.42","1,684.39","287.44M","0.65%"
"Jan 17, 2008","1,723.55","1,726.03","1,732.64","1,687.10","295.56M","1.09%"
"Jan 16, 2008","1,704.97","1,715.97","1,735.51","1,701.32","295.41M","-2.40%"
"Jan 15, 2008","1,746.95","1,781.53","1,781.53","1,723.14","295.16M","-1.07%"
"Jan 14, 2008","1,765.88","1,781.00","1,790.69","1,754.13","249.06M","-0.92%"
"Jan 11, 2008","1,782.27","1,844.57","1,847.11","1,776.26","280.22M","-2.33%"
"Jan 10, 2008","1,824.78","1,847.94","1,855.07","1,824.78","315.25M","-1.07%"
"Jan 09, 2008","1,844.47","1,802.06","1,844.47","1,794.15","277.19M","1.00%"
"Jan 08, 2008","1,826.23","1,838.64","1,840.62","1,818.69","295.93M","-0.27%"
"Jan 07, 2008","1,831.14","1,815.73","1,840.99","1,814.35","267.84M","-1.76%"
"Jan 04, 2008","1,863.90","1,853.54","1,869.76","1,824.41","298.55M","0.60%"
"Jan 03, 2008","1,852.73","1,834.44","1,858.08","1,821.61","252.82M","-0.04%"
"Jan 02, 2008","1,853.45","1,891.45","1,892.50","1,852.78","246.84M","-2.30%"
"Dec 28, 2007","1,897.13","1,892.56","1,911.67","1,890.81","229.10M","-0.60%"
"Dec 27, 2007","1,908.62","1,901.93","1,915.19","1,891.29","235.61M","0.10%"
"Dec 26, 2007","1,906.72","1,924.91","1,926.09","1,901.91","260.50M","-0.66%"
"Dec 24, 2007","1,919.47","1,899.20","1,921.39","1,894.79","315.76M","2.19%"
"Dec 21, 2007","1,878.32","1,855.06","1,878.32","1,832.34","361.16M","1.84%"
"Dec 20, 2007","1,844.37","1,878.59","1,882.61","1,843.73","401.47M","-0.92%"
"Dec 18, 2007","1,861.47","1,821.30","1,869.71","1,808.86","276.62M","1.18%"
"Dec 17, 2007","1,839.82","1,873.15","1,886.39","1,839.58","281.98M","-2.91%"
"Dec 14, 2007","1,895.05","1,914.47","1,921.53","1,877.27","300.31M","-1.09%"
"Dec 13, 2007","1,915.90","1,921.65","1,937.50","1,897.25","328.01M","-0.60%"
"Dec 12, 2007","1,927.45","1,887.50","1,928.77","1,887.23","313.78M","0.12%"
"Dec 11, 2007","1,925.07","1,922.66","1,929.71","1,904.21","263.92M","0.98%"
"Dec 10, 2007","1,906.42","1,930.36","1,935.86","1,900.95","283.89M","-1.44%"
"Dec 07, 2007","1,934.32","1,969.49","1,969.56","1,934.32","360.15M","-0.97%"
"Dec 06, 2007","1,953.17","1,965.89","1,972.37","1,946.13","338.33M","0.77%"
"Dec 05, 2007","1,938.20","1,911.92","1,945.03","1,905.65","309.59M","1.06%"
"Dec 04, 2007","1,917.83","1,904.33","1,921.83","1,901.51","287.67M","0.81%"
"Dec 03, 2007","1,902.43","1,907.95","1,912.71","1,888.08","290.59M","-0.19%"
"Nov 30, 2007","1,906.00","1,886.58","1,918.12","1,884.92","337.68M","1.51%"
"Nov 29, 2007","1,877.56","1,885.32","1,891.45","1,871.59","344.98M","2.34%"
"Nov 28, 2007","1,834.69","1,881.86","1,883.99","1,833.80","323.30M","-1.35%"
"Nov 27, 2007","1,859.79","1,813.09","1,865.69","1,787.95","331.82M","0.24%"
"Nov 26, 2007","1,855.33","1,803.76","1,855.33","1,795.00","288.56M","4.65%"
"Nov 23, 2007","1,772.88","1,806.02","1,820.61","1,745.26","326.67M","-1.45%"
"Nov 22, 2007","1,799.02","1,790.25","1,815.33","1,771.39","306.22M","-0.44%"
"Nov 21, 2007","1,806.99","1,865.91","1,875.98","1,803.77","307.45M","-3.49%"
"Nov 20, 2007","1,872.24","1,853.41","1,875.46","1,819.18","331.76M","-1.12%"
"Nov 19, 2007","1,893.47","1,936.38","1,936.50","1,892.87","292.32M","-1.70%"
"Nov 16, 2007","1,926.20","1,916.88","1,928.93","1,890.25","304.26M","-1.11%"
"Nov 15, 2007","1,947.74","1,970.13","1,985.38","1,932.03","367.68M","-1.26%"
"Nov 14, 2007","1,972.58","1,982.93","1,984.84","1,956.90","362.09M","2.05%"
"Nov 13, 2007","1,932.89","1,928.78","1,935.93","1,887.76","394.90M","0.49%"
"Nov 12, 2007","1,923.42","1,957.78","1,957.78","1,901.87","312.69M","-3.37%"
